caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2012-067,2012-067-01,2012-067-01-01,2012-067-01-01-01-09,6/20/13,1,,133 S. Ct. 2276,186 L. Ed. 2d 438,2013 U.S. LEXIS 4698,2012,1704,Roberts,Nov-40,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",1/7/13,,126,,27,,1,,,0,50,,29,,1,2,2,1,1,3,0,1,0,0,10560,1,2,0,3,,8,800,NA,114,111,1,8,1,114,EKagan,1,2,2,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-01,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,111,JGRoberts,1,1,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-02,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,105,AScalia,3,2,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-03,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,106,AMKennedy,1,2,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-04,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,108,CThomas,3,2,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-05,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,109,RBGinsburg,2,2,2,1,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-06,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,110,SGBreyer,1,1,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-07,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,112,SAAlito,1,1,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-08,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,113,SSotomayor,1,1,1,2,,
2012-068,2012-068-01,2012-068-01-01,2012-068-01-01-01-09,6/24/13,1,,133 S. Ct. 2411,186 L. Ed. 2d 474,2013 U.S. LEXIS 4701,2012,1704,Roberts,11-345,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",10/10/12,,239,,26,51,1,,,0,122,,25,,1,12,2,2,1,5,0,1,0,0,20070,2,1,0,2,,2,231,NA,106,111,1,7,1,114,EKagan,,,,,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-01,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,111,JGRoberts,1,1,2,2,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-02,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,105,AScalia,1,1,2,2,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-03,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,106,AMKennedy,1,1,2,2,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-04,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,108,CThomas,1,1,2,2,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-05,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,109,RBGinsburg,2,1,1,1,110,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-06,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,110,SGBreyer,2,2,1,1,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-07,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,112,SAAlito,1,2,2,2,,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-08,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,113,SSotomayor,2,1,1,1,110,
2012-069,2012-069-01,2012-069-01-01,2012-069-01-01-01-09,6/24/13,1,,133 S. Ct. 2466,186 L. Ed. 2d 607,2013 U.S. LEXIS 4702,2012,1704,Roberts,12-142,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",3/19/13,,143,,204,,1,,,0,91,,21,,1,12,2,2,1,3,0,1,0,0,100030,10,2,0,4,,3,332,NA,112,111,1,5,4,114,EKagan,2,1,1,1,110,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-01,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,111,JGRoberts,1,1,1,2,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-02,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,105,AScalia,1,1,1,2,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-03,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,106,AMKennedy,1,1,1,2,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-04,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,108,CThomas,3,2,1,2,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-05,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,109,RBGinsburg,2,2,2,1,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-06,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,110,SGBreyer,2,1,2,1,109,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-07,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,112,SAAlito,1,2,1,2,,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-08,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,113,SSotomayor,2,1,2,1,109,
2012-070,2012-070-01,2012-070-01-01,2012-070-01-01-01-09,6/24/13,1,,133 S. Ct. 2434,186 L. Ed. 2d 565,2013 U.S. LEXIS 4703,2012,1704,Roberts,11-556,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",11/26/12,,11,18,26,18,1,,,0,69,,27,,0,2,2,1,1,2,0,0,0,0,20400,2,1,0,3,5,3,384,NA,112,111,1,5,4,114,EKagan,2,1,2,1,109,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-01,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,111,JGRoberts,4,2,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-02,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,105,AScalia,2,2,2,1,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-03,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,106,AMKennedy,1,1,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-04,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,108,CThomas,2,2,2,1,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-05,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,109,RBGinsburg,1,1,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-06,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,110,SGBreyer,1,2,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-07,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,112,SAAlito,4,2,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-08,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,113,SSotomayor,1,1,1,2,,
2012-071,2012-071-01,2012-071-01-01,2012-071-01-01-01-09,6/24/13,1,,133 S. Ct. 2496,186 L. Ed. 2d 540,2013 U.S. LEXIS 4715,2012,1704,Roberts,12-418,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",4/17/13,,27,,137,,1,,,0,,,25,,1,13,2,1,1,4,0,1,0,0,10550,1,1,0,1,,1,120,NA,110,111,1,7,2,114,EKagan,1,1,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-01,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,111,JGRoberts,1,1,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-02,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,105,AScalia,1,1,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-03,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,106,AMKennedy,1,2,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-04,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,108,CThomas,1,1,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-05,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,109,RBGinsburg,2,2,2,1,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-06,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,110,SGBreyer,2,1,2,1,109,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-07,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,112,SAAlito,1,1,1,2,,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-08,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,113,SSotomayor,2,1,2,1,109,
2012-072,2012-072-01,2012-072-01-01,2012-072-01-01-01-09,6/24/13,1,,133 S. Ct. 2517,186 L. Ed. 2d 503,2013 U.S. LEXIS 4704,2012,1704,Roberts,12-484,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",4/24/13,,167,,206,,1,,,0,120,,25,,1,11,6,2,1,5,0,1,0,0,20400,2,1,0,4,5,3,384,NA,106,111,1,5,4,114,EKagan,2,1,2,1,109,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-01,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,111,JGRoberts,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-02,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,105,AScalia,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-03,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,106,AMKennedy,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-04,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,108,CThomas,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-05,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,109,RBGinsburg,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-06,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,110,SGBreyer,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-07,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,112,SAAlito,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-08,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,113,SSotomayor,1,1,,2,,
2012-076,2012-076-01,2012-076-01-01,2012-076-01-01-01-09,6/24/13,2,,133 S. Ct. 2548,186 L. Ed. 2d 644,2013 U.S. LEXIS 4705,2012,1704,Roberts,12-1084,RYAN v. SCHAD,,,4,4,126,,1,,,0,300,4,29,,1,12,5,1,1,5,0,1,0,0,20330,2,,0,,5,4,400,NA,,111,1,9,0,114,EKagan,1,1,,2,,
2012-073,2012-073-01,2012-073-01-01,2012-073-01-01-01-01,6/25/13,1,,133 S. Ct. 2612,186 L. Ed. 2d 651,2013 U.S. LEXIS 4917,2012,1704,Roberts,Dec-96,SHELBY COUNTY v. HOLDER,2/27/13,,5,1,327,,1,,,0,55,,32,,1,12,2,2,2,3,0,1,0,0,20020,2,1,0,4,2,3,378,NA,111,111,1,5,4,111,JGRoberts,1,2,1,2,,
2012-073,2012-073-01,2012-073-01-01,2012-073-01-01-01-02,6/25/13,1,,133 S. Ct. 2612,186 L. Ed. 2d 651,2013 U.S. LEXIS 4917,2012,1704,Roberts,Dec-96,SHELBY COUNTY v. HOLDER,2/27/13,,5,1,327,,1,,,0,55,,32,,1,12,2,2,2,3,0,1,0,0,20020,2,1,0,4,2,3,378,NA,111,111,1,5,4,105,AScalia,1,1,1,2,,
2012-073,2012-073-01,2012-073-01-01,2012-073-01-01-01-03,6/25/13,1,,133 S. Ct. 2612,186 L. Ed. 2d 651,2013 U.S. LEXIS 4917,2012,1704,Roberts,Dec-96,SHELBY COUNTY v. HOLDER,2/27/13,,5,1,327,,1,,,0,55,,32,,1,12,2,2,2,3,0,1,0,0,20020,2,1,0,4,2,3,378,NA,111,111,1,5,4,106,AMKennedy,1,1,1,2,,
2012-073,2012-073-01,2012-073-01-01,2012-073-01-01-01-04,6/25/13,1,,133 S. Ct. 2612,186 L. Ed. 2d 651,2013 U.S. LEXIS 4917,2012,1704,Roberts,Dec-96,SHELBY COUNTY v. HOLDER,2/27/13,,5,1,327,,1,,,0,55,,32,,1,12,2,2,2,3,0,1,0,0,20020,2,1,0,4,2,3,378,NA,111,111,1,5,4,108,CThomas,3,2,1,2,,
